amt,city_pop,dob,is_fraud,amt_z,cat_amt_z,hour_perc,distance,dist_z,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M
20.17,7268,1988,1,-0.2479810166419812,-0.8214843331885362,0.28876712328767123,51.689467432492634,-0.8701682572255022,0,0,0,0,0,0,1,0,0,0,0,0,0,1
805.02,1595797,1995,1,2.1582604510256913,2.6437202062698746,0.3375342465753425,74.46774914721288,-0.18123124088863393,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1160.14,7268,1988,1,6.841468352212248,6.125895350705204,0.2073972602739726,89.09715190512958,0.38792531763010757,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1096.53,1595797,1995,1,2.9998389201102693,3.6810773808445303,0.15232876712328766,64.06762488668552,-0.5298245809634121,0,0,0,0,0,0,0,0,0,0,1,0,0,1
331.77,7268,1988,1,1.6898528064717653,9.469230223764523,0.2073972602739726,11.420878666082793,-2.2244796376206484,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1063.85,7268,1988,1,6.242642874588297,5.595404811507959,0.2073972602739726,48.284110103717865,-0.9846970829418562,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1105.82,7268,1988,1,6.503653418734908,5.826630150900505,0.2073972602739726,91.2658261794677,0.46086207404696644,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11.39,124967,1980,1,-0.36679656427271934,-3.717470507605216,0.21438337435056057,97.45338166993588,0.789615820776249,0,1,0,0,0,0,0,0,0,0,0,0,0,1
787.34,124967,1980,1,5.505437701975841,4.114350162784838,0.21438337435056057,102.49823499321646,0.965547740007724,0,0,0,0,0,0,0,1,0,0,0,0,0,1
307.15,124967,1980,1,1.8714559089351857,10.053958357036985,0.21438337435056057,67.72836732892263,-0.24700080354948656,0,0,0,1,0,0,0,0,0,0,0,0,0,1
948.47,124967,1980,1,6.724837286125116,3.670149493273988,0.3491933278643697,73.85443901938663,-0.033362966968722846,0,0,0,0,0,0,0,0,0,0,1,0,0,1
929.54,124967,1980,1,6.581578835632062,3.5910603476832295,0.2838392124692371,68.31237929831245,-0.22663423587253168,0,0,0,0,0,0,0,0,0,0,1,0,0,1
914.36,124967,1980,1,6.466699634444288,3.5276386239606885,0.21438337435056057,64.71189745338803,-0.3521958014016005,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13.57,124967,1980,1,-0.35029876067658317,-3.580756458197693,0.21438337435056057,36.70564776013359,-1.328873009492578,0,1,0,0,0,0,0,0,0,0,0,0,0,1
806.93,124967,1980,1,5.653690900346623,4.226096281073816,0.21438337435056057,7.673412136932537,-2.341329984049118,0,0,0,0,0,0,0,1,0,0,0,0,0,1
829.48,124967,1980,1,5.824344786169042,4.354726958328357,0.21438337435056057,114.15620458509652,1.3721024668174822,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1051.26,124967,1980,1,7.502731429082381,4.099603971629723,0.2838392124692371,100.83007010204479,0.9073729166597283,0,0,0,0,0,0,0,0,0,0,1,0,0,1
132.01,2526,1970,1,0.37051760690128516,1.6786055840021068,0.21436403508771928,40.86262719012371,-1.2597171393079352,1,0,0,0,0,0,0,0,0,0,0,0,0,0
524.78,2526,1970,1,3.627875391173398,5.791014814683723,0.21436403508771928,66.06814253152709,-0.41744481187636384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766.6,2526,1970,1,5.633360177161846,2.8589540054423623,0.21436403508771928,119.9124227741602,1.3818259677352907,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.38,2526,1970,1,-0.6547825506198119,-0.7713063306456449,0.21436403508771928,98.62053875781409,0.6703322941109042,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.9,2526,1970,1,-0.6504700368132036,-0.7654515585782043,0.21436403508771928,52.051521835546716,-0.8858268931955392,0,0,0,0,0,0,0,0,1,0,0,0,0,0
852.98,2526,1970,1,6.349735066805721,3.2336683298616467,0.14144736842105263,86.0600622212039,0.25060900486863513,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128.18,2526,1970,1,0.33875428405645963,1.5869711780810922,0.27960526315789475,21.32652219384727,-1.9125393649710727,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.03,2526,1970,1,-0.5747522463241022,-0.7115317300786944,0.21436403508771928,82.94295364855007,0.14644710788756476,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855.33,2526,1970,1,6.369224311893277,3.6291183639826827,0.21436403508771928,65.28304902709537,-0.44367964676358784,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.02,2526,1970,1,-0.649474841319371,-0.764100457331872,0.21436403508771928,54.68604426698381,-0.7977911871232168,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.87,2526,1970,1,-0.6673054272505394,-0.7883076879953278,0.21436403508771928,52.879579337576494,-0.8581563651370971,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260.0,2526,1970,1,1.4319765340316357,4.059426384702986,0.27960526315789475,46.737795241421026,-1.0633913986281067,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.89,2526,1970,1,-0.5676200119516348,-0.923822082096822,0.27960526315789475,12.051619080974824,-2.22247130350792,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333.48,6006,1984,1,1.5586759962704198,7.807936676492237,0.20728368017524645,77.70591586125637,0.013766205717098173,0,0,0,1,0,0,0,0,0,0,0,0,0,1
300.28,6006,1984,1,1.369989335767709,6.850548867126637,0.20728368017524645,106.84421252671918,1.0155014129282107,0,0,0,1,0,0,0,0,0,0,0,0,0,1
307.42,6006,1984,1,1.4105683344420874,7.056444920104662,0.20728368017524645,75.04866751740641,-0.07758639635497099,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.75,6006,1984,1,-0.286872776773109,-3.9521418245234634,0.20728368017524645,114.1111310528594,1.2653282377129853,0,1,0,0,0,0,0,0,0,0,0,0,0,1
335.05,6006,1984,1,1.567598829312265,7.853210738561634,0.1514238773274918,64.9054765169616,-0.42629557641682125,0,0,0,1,0,0,0,0,0,0,0,0,0,1
557.6,6006,1984,1,2.8324246213266684,7.003223648722643,0.27984665936473163,72.442908827748,-0.1671688537956304,0,0,0,0,0,0,0,0,0,0,0,0,0,1
969.97,6006,1984,1,5.1760607114321715,2.4483436265455776,0.27984665936473163,70.26545979504938,-0.24202660485104346,0,0,0,0,0,0,0,0,0,0,1,0,0,1
287.18,6006,1984,1,1.295537671533206,6.472784400178164,0.20728368017524645,72.7761133966673,-0.15571373163381608,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11.91,6006,1984,1,-0.26891344402646544,-0.12900133835949187,0.27984665936473163,78.93704482189608,0.05609075332704104,0,0,0,0,0,0,0,0,0,0,0,0,1,1
717.14,224256,1985,1,5.846106432319797,3.561441098106951,0.20849315068493152,119.86823625322414,1.3303882591068588,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1088.85,224256,1985,1,9.28882719710563,5.284391538843413,0.20849315068493152,8.977994678221327,-2.3209136910430987,0,0,0,0,0,0,0,0,0,0,1,0,0,0
333.98,224256,1985,1,2.2973375311997275,5.734045110997469,0.20849315068493152,141.35865165787348,2.0380068426902973,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350.0,224256,1985,1,2.4457123036079738,6.426293198369791,0.20849315068493152,107.04452426906333,0.9081397013358136,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128.06,224256,1985,1,0.3901382094577802,1.7308220495983855,0.20849315068493152,106.83781639835499,0.9013333959232834,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213.31,224256,1985,1,1.1797105782344945,2.5915457792876646,0.29506849315068495,110.8844598380491,1.0345779165687083,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.73,224256,1985,1,-0.6131975642616504,-0.7138065593204979,0.20849315068493152,101.7478807117167,0.7337362130260853,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895.7,224256,1985,1,7.499901648375751,4.249386442301454,0.20849315068493152,113.27613056536447,1.1133288676598974,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722.07,224256,1985,1,5.89176733294231,3.5895652066867485,0.20849315068493152,98.70447668250311,0.6335255280358669,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285.39,224256,1985,1,1.8473044356119204,3.8319444128171103,0.20849315068493152,125.69630557062811,1.52229009430895,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219.11,224256,1985,1,1.2334292848492154,2.6913558802098456,0.20849315068493152,104.0428321956673,0.8093024730488906,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.52,224256,1985,1,0.3110420448905879,1.5149938319958418,0.20849315068493152,49.63632935755928,-0.9821497511692256,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.68,276896,1997,1,-0.29549165794604576,-1.573955781329867,0.15754673962608298,65.6924609996444,-0.3674051920814363,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10.59,276896,1997,1,-0.2962066254780705,-3.3478477616892994,0.15754673962608298,96.28661435493363,0.6877194974790506,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.59,276896,1997,1,-0.3041507091672336,-3.4149916887380924,0.15754673962608298,40.29801254797824,-1.243203558781188,0,1,0,0,0,0,0,0,0,0,0,0,0,1
283.17,276896,1997,1,1.86919170651402,6.360474129445848,0.15754673962608298,79.1697440773225,0.0973964959507469,0,0,0,1,0,0,0,0,0,0,0,0,0,1
319.09,276896,1997,1,2.1545431926287604,7.455737072204325,0.15754673962608298,100.63373516249007,0.8376420803754961,0,0,0,1,0,0,0,0,0,0,0,0,0,1
784.56,276896,1997,1,5.852275827423529,3.859264491864069,0.09712722298221614,102.71813580539003,0.9095284488498596,0,0,0,0,0,0,0,1,0,0,0,0,0,1
825.94,276896,1997,1,6.181002010481102,2.6257097121192876,0.3511171910624715,78.45432101025203,0.07272313654181124,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1076.69,276896,1997,1,8.17298099553876,5.610452624060358,0.3511171910624715,93.17442426336679,0.5803869438998229,0,0,0,0,0,0,0,0,0,0,1,0,0,1
832.41,276896,1997,1,6.2324002319499865,2.647688111885736,0.3511171910624715,73.77255030833837,-0.0887407811251902,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1010.97,276896,1997,1,7.650895815486958,5.253313744264399,0.3511171910624715,92.99766521150121,0.574290915107628,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1074.41,276896,1997,1,8.154868484727468,5.598062535108216,0.15754673962608298,44.88266847496723,-1.0850889149298129,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.66,276896,1997,1,-0.3035946233089921,-3.4102916138446777,0.15754673962608298,29.139663482365506,-1.6280303411123533,0,1,0,0,0,0,0,0,0,0,0,0,0,1
276.4,276896,1997,1,1.8154102599383852,6.154045117127503,0.15754673962608298,88.65017923105263,0.4243557382057205,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.41,276896,1997,1,-0.31352472792044606,-0.35003073132267604,0.3511171910624715,76.59937454496266,0.008750135210123655,0,0,0,0,0,0,0,0,1,0,0,0,0,1
243.81,276896,1997,1,1.5565125725085585,4.599432242681291,0.15754673962608298,54.8970551845237,-0.7397148643603544,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10.23,313,1976,1,-0.3704213778662324,-3.163427359899756,0.21631982475355968,42.46775319609879,-1.1430616103624938,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135.53,313,1976,1,0.5901238652719507,2.033977655001505,0.28833515881708655,91.4182254398243,0.5516040616067606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287.83,313,1976,1,1.7576501264846025,4.721271974320773,0.28833515881708655,53.68068404637322,-0.754869870362257,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.72,313,1976,1,-0.3053373466272606,-0.5936775498690372,0.21631982475355968,51.35447345176403,-0.8354032964919853,0,0,0,0,1,0,0,0,0,0,0,0,0,0
718.38,313,1976,1,5.058230768409142,4.580943973851712,0.21631982475355968,104.03837984434291,0.9885138903373847,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.15,313,1976,1,0.41855959917911323,1.5830146453681704,0.3417305585980285,108.21658402536967,1.1331633466451747,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.91,313,1976,1,-0.2885488862723315,-0.5354643739246521,0.28833515881708655,104.16045127796173,0.9927400041744865,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.28,313,1976,1,-0.36237211605222536,-0.17651747983384034,0.28833515881708655,58.644562165323954,-0.5830203771410064,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565.08,313,1976,1,3.8830385435641026,8.18354390388018,0.21631982475355968,105.448175177544,1.0373210140722242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.72,313,1976,1,-0.2976713829948729,-0.5727230644696235,0.21631982475355968,114.21239200136753,1.3407382583243048,0,0,0,0,1,0,0,0,0,0,0,0,0,0
673.33,19685,1984,1,4.793612955622819,2.742520099030586,0.20613132006405857,84.04671980310172,0.17852188082975384,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.77,19685,1984,1,-0.5565265215042126,-0.7081911682284281,0.2916952642415923,116.74556187827615,1.263267373155763,0,0,0,0,0,0,0,0,0,1,0,0,0,0
262.82,19685,1984,1,1.4331169694005623,4.052482730020663,0.20613132006405857,92.86620713754866,0.47109796375872737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
293.46,128715,1995,1,1.4501751711580682,6.981169352596008,0.20125958378970427,82.97032507703186,0.30438976469361906,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11.79,128715,1995,1,-0.27984523517477133,-3.612786350688293,0.20125958378970427,50.02048788410476,-0.8701383473988497,0,1,0,0,0,0,0,0,0,0,0,0,0,1
879.05,128715,1995,1,5.04687574184166,1.5363820219074098,0.2960021905805038,63.55854133601044,-0.3875616272417337,0,0,0,0,0,0,0,0,0,0,1,0,0,1
942.75,128715,1995,1,5.438121880526653,1.6617419248579777,0.20125958378970427,104.15773795998149,1.0596351368581969,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.55,128715,1995,1,-0.2874613295541966,-3.6918577734077096,0.20125958378970427,76.79901272389591,0.08440749877767074,0,1,0,0,0,0,0,0,0,0,0,0,0,1
324.59,128715,1995,1,1.6413759921512205,7.919995065632412,0.20125958378970427,79.76897056477715,0.19027445512770846,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311.97,128715,1995,1,1.5638638058057797,7.539398197706958,0.20125958378970427,78.66577037754038,0.15094984100022513,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.22,128715,1995,1,-0.29563020497728987,-3.7766682510019223,0.20125958378970427,75.5045639587387,0.0382656481992137,0,1,0,0,0,0,0,0,0,0,0,0,0,1
289.89,128715,1995,1,1.428248189759239,6.873504469989521,0.20125958378970427,63.41860175491316,-0.39254990597072487,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1072.54,128715,1995,1,6.235293565611821,1.9171651870864581,0.359802847754655,73.48203678017418,-0.03382924607252518,0,0,0,0,0,0,0,0,0,0,1,0,0,1
716.15,128715,1995,1,4.046342052802645,3.073030628440826,0.2960021905805038,37.883452260352826,-1.3027744619294668,0,0,0,0,0,0,0,0,0,0,0,1,0,1
777.62,128715,1995,1,4.423891505627864,3.353912083756014,0.2960021905805038,84.40571172013243,0.3555554792363771,0,0,0,0,0,0,0,0,0,0,0,1,0,1
324.93,111,2000,1,3.1411753625633354,7.808025794590363,0.16731428571428572,84.2421814634675,0.21349811617115794,0,0,0,1,0,0,0,0,0,0,0,0,0,1
321.43,1512,2003,1,1.51245873316558,5.719790206092223,0.1644249245127642,117.18181171520823,1.4526221908312218,0,0,0,1,0,0,0,0,0,0,0,0,0,1
302.02,1512,2003,1,1.393869047258867,5.284095514462705,0.1644249245127642,63.29444174788838,-0.3936667432025791,0,0,0,1,0,0,0,0,0,0,0,0,0,1
289.01,111,2000,1,2.6937539425607824,6.742564688608892,0.16731428571428572,100.10221247539144,0.7513642052615306,0,0,0,1,0,0,0,0,0,0,0,0,0,1
296.83,1512,2003,1,1.3621595949221417,5.167596006499944,0.1644249245127642,124.53869954183617,1.70468386300911,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1151.76,111,2000,1,13.44021357806196,6.659054151019956,0.40685714285714286,90.39600260220159,0.4221945371531904,0,0,0,0,0,0,0,0,0,0,1,0,0,1
916.74,111,2000,1,10.512792026586462,5.165799004143186,0.3232,113.90847738167173,1.2195802954131616,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17.02,1512,2003,1,-0.3474014567809658,-0.40647842036311393,0.3343398298105957,90.9369381001866,0.5534203971657271,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1110.64,1512,2003,1,6.334311696299885,6.266451927503436,0.3343398298105957,29.38828480407331,-1.555359406974134,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1160.76,1512,2003,1,6.640530916168223,14.588921691133667,0.3343398298105957,40.53851733094478,-1.1733301682350508,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1143.24,1512,2003,1,6.533488603077775,6.467445815354918,0.3343398298105957,72.13092274494403,-0.09091125354780633,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1153.61,111,2000,1,13.463257275918437,6.670808563502817,0.16731428571428572,48.58626879233079,-0.9957117704270224,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1064.53,1512,2003,1,6.052592457909439,5.982162719870556,0.1644249245127642,40.998367969682086,-1.1575747668093743,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10.55,1512,2003,1,-0.3869313520832034,-3.0386905629400163,0.1644249245127642,85.17245010120847,0.3559175238702149,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1234.22,111,2000,1,14.467339699816149,12.597244581309456,0.40685714285714286,97.44235797178484,0.6611597448586032,0,0,0,0,0,0,0,0,0,0,0,1,0,1
974.0,111,2000,1,11.226025615376722,5.529613954828932,0.3232,74.39794484003791,-0.12035249539091772,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1064.31,111,2000,1,12.350931752359754,10.612702274906828,0.16731428571428572,52.97692214214346,-0.8468101986684432,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1119.78,1512,2003,1,6.390154546850495,6.322804201582041,0.1644249245127642,122.42953201597176,1.6324195705526676,0,0,0,0,0,0,0,0,0,0,1,0,0,1
887.35,5760,1978,1,7.484525703011018,4.515910703788584,0.21643332568280926,29.00633506756754,-1.5951518558477706,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274.6,5760,1978,1,1.7747918320709706,4.2415465466061155,0.2820748221253156,85.05980573811242,0.32798979109904874,0,0,0,0,0,1,0,0,0,0,0,0,0,0
686.71,1847,1988,1,3.9256540012708827,6.083201646983162,0.19273806805206667,97.08579201240914,0.6915901779055896,0,0,0,0,0,0,0,0,1,0,0,0,0,0
948.34,1847,1988,1,5.554316034942071,5.530124540666784,0.19273806805206667,90.80296834138872,0.47462720521747104,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101.57,5760,1978,1,0.16246175995549653,1.1864249101782314,0.21643332568280926,75.41786168081252,-0.0028162045387690833,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349.44,5760,1978,1,2.4721667531662836,7.076820424678907,0.21643332568280926,88.34125670103109,0.4405732749352922,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.52,5760,1978,1,-0.583461041135896,-0.723805803588076,0.2820748221253156,14.378081646513813,-2.097033417142488,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17.48,1847,1988,1,-0.2403418432185462,-0.603316049230839,0.2875085635989952,53.263056604149874,-0.8217279483624008,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.16,1847,1988,1,-0.23610880349490446,-0.7187875722946859,0.19273806805206667,28.295144741157625,-1.683937786368235,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1161.02,1847,1988,1,6.878261459095219,5.2896721856245215,0.19273806805206667,120.59769196779698,1.5035199685498775,0,0,0,0,0,0,0,0,0,0,1,0,0,0
352.32,1847,1988,1,1.8440567171700202,11.081747665248967,0.19273806805206667,88.56491635666042,0.39734118907843596,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771.42,1847,1988,1,4.452978699785144,2.719503008910389,0.2875085635989952,56.97573181079972,-0.693519185608854,0,0,0,0,0,0,0,0,0,0,0,1,0,0
226.82,1847,1988,1,1.0628118858214206,3.458694140260167,0.19273806805206667,55.429525081459204,-0.7469139052371396,0,0,0,0,0,1,0,0,0,0,0,0,0,0
834.24,910148,1975,1,6.262642334470727,3.7929833946566887,0.20247083047357584,66.3775796795432,-0.31473579158631176,0,0,0,0,0,0,0,0,0,0,0,1,0,0
953.76,910148,1975,1,7.265895407214217,3.9149111711396487,0.20247083047357584,6.869291557295157,-2.369406682586974,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951.41,910148,1975,1,7.246169464100535,3.9040230821031114,0.20247083047357584,85.03465125074216,0.3294457682983979,0,0,0,0,0,0,0,0,0,0,1,0,0,0
981.17,910148,1975,1,7.495975450084858,4.041907988370067,0.20247083047357584,25.14588041050175,-1.7383622299835517,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.67,910148,1975,1,-0.5580851531395252,-0.6512830807520036,0.29146648364218714,93.68949272222807,0.6282755850989765,0,0,0,0,0,0,0,0,0,1,0,0,0,0
218.02,910148,1975,1,1.0900803491461524,3.2311625423177595,0.20247083047357584,55.61830356182258,-0.6862264216293938,0,0,0,0,0,1,0,0,0,0,0,0,0,0
310.79,190178,1973,1,1.4988736838388501,8.071539212625117,0.21527012127894157,87.68497032673422,0.3074253557620399,0,0,0,1,0,0,0,0,0,0,0,0,0,1
319.51,190178,1973,1,1.5510606920439463,8.355965745904406,0.21527012127894157,109.88032690057827,1.0533812175148445,0,0,0,1,0,0,0,0,0,0,0,0,0,1
333.29,190178,1973,1,1.6335305284047525,8.80543795101778,0.21527012127894157,94.7548494898948,0.5450344153911398,0,0,0,1,0,0,0,0,0,0,0,0,0,1
893.18,190178,1973,1,4.984331448582675,5.863511346562452,0.21527012127894157,102.20377335163391,0.7953826537682934,0,0,0,0,0,0,0,1,0,0,0,0,0,1
945.4,190178,1973,1,5.296855022948517,3.075657328532191,0.2814222712238148,81.12689750216101,0.08701741372171547,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19.17,190178,1973,1,-0.24639871670819635,-0.8436530639915484,0.2814222712238148,98.12533289383335,0.6583117958983485,0,0,0,0,1,0,0,0,0,0,0,0,0,1
524.53,190178,1973,1,2.7780538597284514,4.7550621195530685,0.21527012127894157,89.89114709473888,0.38157196776535024,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813.21,190178,1973,1,4.505731099252221,5.302574865809991,0.21527012127894157,49.096730959986196,-0.9894730857916152,0,0,0,0,0,0,0,1,0,0,0,0,0,1
818.45,190178,1973,1,4.537091182164457,5.339329988470275,0.21527012127894157,55.30565373912863,-0.7807996037115901,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.71,190178,1973,1,-0.30899918755972267,-0.3082614941050904,0.2814222712238148,124.86192335265079,1.5568923755652782,0,0,0,0,0,0,0,0,1,0,0,0,0,1
954.97,190178,1973,1,5.354129067503881,3.1091573761673916,0.21527012127894157,78.77580019124217,0.008000218625244748,0,0,0,0,0,0,0,0,0,0,1,0,0,1
950.46,1595797,1975,1,6.994862026704353,5.016842267157847,0.20164158686730507,39.992676713455594,-1.3366733648274196,0,0,0,0,0,0,0,1,0,0,0,0,0,1
885.8,1595797,1975,1,6.486791448656667,4.6474510583480315,0.20164158686730507,120.60163719765195,1.373687447624604,0,0,0,0,0,0,0,1,0,0,0,0,0,1
843.72,1595797,1975,1,6.156144836775341,3.4702928901251706,0.20164158686730507,135.18457111846826,1.8640177085799832,0,0,0,0,0,0,0,0,0,0,1,0,0,1
777.16,1595797,1975,1,5.633144872734915,4.026809843917189,0.20164158686730507,105.63678627983191,0.8705157747955258,0,0,0,0,0,0,0,1,0,0,0,0,0,1
832.04,1595797,1975,1,6.0643684007778615,4.340329632650295,0.20164158686730507,57.342663295463204,-0.7533049223369449,0,0,0,0,0,0,0,1,0,0,0,0,0,1
288.72,1595797,1975,1,1.7951926125800852,9.668928153687805,0.20164158686730507,70.50361244024256,-0.31078686227987046,0,0,0,1,0,0,0,0,0,0,0,0,0,1
918.91,1595797,1975,1,6.746955643509108,3.8018414626322845,0.2954856361149111,137.67657775875634,1.9478078617048487,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1061.9,1595797,1975,1,7.87050980303646,4.4323525729234445,0.2954856361149111,59.52704288682487,-0.6798582880126213,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120.26,1595797,1975,1,0.4715061050342602,1.7518890340335544,0.20164158686730507,42.178533774477,-1.263177052702473,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311.47,2607,1995,1,1.2907053107351116,6.093272342652436,0.16798688882818902,60.339353673852195,-0.4101241410484087,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300.0,2607,1995,1,1.2334782583363861,5.797058100437498,0.16798688882818902,36.15767112621067,-1.2530078708487347,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.99,2607,1995,1,-0.20348454561800525,-3.11336178238278,0.16798688882818902,56.27437573212425,-0.5518141893868307,0,1,0,0,0,0,0,0,0,0,0,0,0,0
921.03,2607,1995,1,4.3319714014209865,2.052333718442047,0.3365200764818356,102.7579698588207,1.0684314289585208,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1029.2,2607,1995,1,4.8716619208604035,2.3155383044197912,0.3365200764818356,49.39824168349734,-0.7914907090870258,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1205.11,2607,1995,1,5.749326331275378,2.743571203738871,0.3365200764818356,45.59123069334449,-0.924188986655136,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894.06,2607,1995,1,4.197410494429389,3.6546831623919656,0.16798688882818902,95.99331152408801,0.8326405390247491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
294.28,2607,1995,1,1.2049395713511455,5.649338356281488,0.16798688882818902,101.4451037836555,1.0226697888417338,0,0,0,1,0,0,0,0,0,0,0,0,0,0
739.41,2607,1995,1,3.4258181968301855,2.965926930685668,0.16798688882818902,63.13342335973731,-0.31273323892565447,0,0,0,0,0,0,0,1,0,0,0,0,0,0
695.8,2607,1995,1,3.208235654972434,2.771703463083265,0.16798688882818902,77.14328761474522,0.17559864674824185,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310.18,2607,1995,1,1.284269138320608,6.059957924827041,0.09833378858235454,96.46374088589553,0.8490379610943967,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1136.81,2607,1995,1,5.408558442972595,2.5773802707419233,0.3971592461076209,47.75853421258563,-0.84864482754593,0,0,0,0,0,0,0,0,0,0,1,0,0,0
923.03,2607,1995,1,4.341949963303938,2.0572002172120896,0.3365200764818356,48.96603273634854,-0.806555909314848,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1015.85,2607,1995,1,4.805055020291704,2.283054425129758,0.3365200764818356,63.637261536781274,-0.2951713095170644,0,0,0,0,0,0,0,0,0,0,1,0,0,0
917.6,2607,1995,1,4.3148581677917255,2.0439876730514244,0.3365200764818356,71.95888194663573,-0.005110498602782424,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.59,241,1974,1,-0.2963481018378546,-3.179481970497332,0.20552818828680897,90.60781145649361,0.49062643231245784,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1040.2,241,1974,1,5.9542452104795265,2.9720253895205735,0.20552818828680897,100.25157512017088,0.8239778202042398,0,0,0,0,0,0,0,0,0,0,1,0,0,0
